17686	-0.33
17688	-0.825
15731	0.455
15730	0.626
15733	0.55
15732	0.224
17690	-1.041
15735	1.081
15734	0.803
15737	-0.406
15736	-2.815
17694	0.226
15739	-0.054
17693	0.733
17692	0.671
17691	0.427
17698	0.88
17697	0.439
17696	0.767
17695	-0.42
17699	0.385
15748	0.838
15747	0.735
15746	0.366
15745	-0.197
15744	0.673
15743	0.985
15742	-1.168
15741	-0.693
17663	-0.467
17662	0.935
17665	-0.102
17664	0.127
17661	0.345
17660	-0.182
15749	0.459
17666	-0.452
17667	-0.6
17668	-0.529
17669	-0.767
15740	-1.589
15757	0.211
15756	1.31
15759	0.61
15758	0.282
15752	1.016
15755	0.708
15754	0.452
17676	0.369
17675	0.603
17674	-0.078
17673	0.475
17672	0.597
17671	-0.05
17670	0.643
17679	1.615
17677	0.743
17678	0.433
15750	0.973
15751	0.748
17640	-2.145
17641	-0.39
17642	-3.479
15765	0.58
16897	-0.068
15766	0.007
16896	-0.949
15763	0.38
15764	1.06
16898	0.243
15769	0.099
15767	0.514
15768	0.578
16890	0.194
16891	0.736
15762	0.75
16892	0.846
15761	0.006
16893	-0.101
15760	-0.856
16894	-1.333
16895	-0.291
17645	0.499
17644	0.109
17647	-4.104
17646	1.798
17649	-0.755
17650	0.843
17653	-1.035
17654	0.265
17651	0.113
17652	-0.116
15774	-1.743
15775	1.908
15776	1.783
15777	1.248
15778	0.195
15779	0.356
15771	0.062
15770	0.736
15773	0.483
15772	1.058
17657	-1.099
17656	0.083
17659	-0.593
17620	0.335
17621	0.046
15789	-0.347
15787	0.291
15788	-0.384
15785	0.656
15786	0.879
15784	0.829
15783	0.78
15782	1.379
15781	-0.033
15780	-2.193
17627	0.524
17626	0.404
17629	-0.513
17628	0.591
17623	0.465
17622	0.435
17625	0.26
17624	-0.648
17631	1.18
17632	0.113
17630	0.548
15796	-1.25
15797	-0.047
15798	-0.125
15799	-0.525
15793	0.895
15792	0.405
15795	1.763
15794	0.613
16098	0.35
16099	0.784
15791	-0.332
16096	0.182
15790	-0.529
16097	-1.229
16094	0.942
17639	-0.558
16095	0.746
17638	-1.227
16092	0.615
17637	-1.344
16093	0.95
17636	-0.832
17635	0.856
16091	-0.965
17634	0.256
17633	0.314
17602	-2.091
16080	1.225
17603	-0.903
17601	-1.173
17606	-0.403
16084	0.725
16083	-0.153
17604	-1.876
16082	1.055
17605	1.295
16081	-0.296
16088	1.34
16087	1.058
16086	0.348
17609	0.672
16085	0.094
16851	-1.853
16850	0.289
14711	-1.005
16854	-0.502
14712	0.395
16855	-2.774
14713	0.905
16852	-1.11
14714	0.265
16853	0.573
16858	-3.935
16859	0.875
16856	-0.822
16857	0.304
14719	-1.515
14715	0.594
14716	-1.153
14717	0.266
14718	0.5
17611	0.147
17612	0.976
17613	1.474
17614	1.078
17615	0.313
16071	0.285
17616	-0.713
16070	0.649
17618	0.59
16072	-0.336
17619	0.146
16075	0.002
16074	0.288
16077	-0.108
16076	0.99
16079	0.017
16860	1.237
16862	0.022
16861	-0.901
14724	-1.861
16863	1.426
16864	0.981
14722	-0.277
16865	0.35
14723	-4.95
16866	-0.122
14720	-1.921
16867	-0.054
14721	-0.154
16868	0.448
16869	0.66
14728	-0.336
14729	-0.287
17610	0.774
14726	-0.925
14727	-1.152
16062	-0.689
16061	-2.237
16060	-3.104
16873	-1.134
16069	0.568
16872	0.365
16068	-0.133
16871	-0.042
16067	-0.129
16870	0.964
16066	0.49
16065	-1.101
16064	0.229
16063	-0.856
14730	-0.354
14731	-0.582
16878	1
14732	-0.814
16879	-0.021
14733	-1.67
16876	1.309
14734	-0.973
16877	1.523
16874	0.515
14736	-0.241
16875	-1.724
14737	-0.359
14738	0.506
14739	1.073
16051	-2.944
16050	-5.475
16057	-0.719
16882	-5.896
16881	-0.657
16059	-0.323
16884	-2.245
16058	-1.021
16883	-2.053
16052	-1.222
16880	0.871
16054	-0.499
14742	0.809
16889	0.729
14743	-0.205
14740	-0.054
14741	1.677
14746	-0.069
16885	-3.42
14747	-0.233
16886	-1.397
14744	0.589
16887	0.053
14745	0.538
16888	1.358
14748	0.447
14749	0.544
16043	0.135
16044	0.144
16041	0.726
16042	-0.761
16045	-0.162
16046	1.056
16040	-2.204
16819	0.559
16818	1.132
16817	-0.251
16816	-0.451
16811	-0.743
16049	0.909
16815	0.503
16814	0.001
16813	-1.287
16812	-1.156
16030	-0.409
16031	-1.223
16032	-0.769
16033	-0.489
16034	0.366
16035	0.309
16036	0.169
16037	0.4
16828	-0.099
16827	0.225
16829	-0.045
16039	-0.8
16820	-0.502
16038	0.331
16822	-1.611
16821	-2.204
16824	-3.373
16823	-0.694
16826	0.584
16825	0.333
16025	0.065
16026	-0.667
16023	0.769
16024	-0.045
16021	-0.833
16022	1.791
16020	0.765
16839	-0.045
16838	-0.428
16837	-0.523
16836	-1.449
16835	-2.635
16834	-1.459
16833	0.561
16029	0.425
16832	0.119
16028	0.714
16831	-0.571
16027	0.207
16830	-0.004
16012	-0.011
16013	0.219
16014	0.074
16015	-0.21
16840	0.423
16010	0.603
16011	-0.245
14707	-3.031
14706	0.659
14705	0.451
14704	0.7
16849	1.189
14709	0.692
14708	0.042
16846	-1.572
16845	-1.446
16848	-2.319
16847	-2.631
14703	-0.268
16017	0.504
16842	-1.121
14702	1.242
16841	0.647
14701	1.987
16019	1.226
16844	-0.638
14700	2.079
16018	0.044
16843	-0.506
16807	-1.343
16805	-1.687
16809	-5.878
16800	0.332
14586	0.595
16803	-0.25
14587	-0.23
16804	-1.697
14588	0.782
16801	-0.443
14589	-0.193
16802	-0.272
14583	-0.519
14582	0.678
14585	0.588
14584	-0.27
14581	0.81
14580	-1.515
14579	0.906
14577	0.057
14578	0.104
14575	0.843
14576	0.292
14574	1.324
14573	0.41
14572	1.912
14571	0.466
14570	0.989
14564	1.369
14565	0.366
14566	0.231
14567	0.621
14568	0.651
14569	0.667
14561	0.218
14560	-0.635
14563	1.215
14562	0.091
14555	0.19
14556	-0.269
14553	0.202
14554	-0.163
14559	-0.391
14557	-0.382
14558	-0.197
14552	0.292
14551	0.906
14550	0.652
14547	-0.49
14546	0.283
14549	2.036
14548	0.571
14543	0.297
14542	0.119
14545	0.979
14544	1.148
14540	0.025
14541	-0.202
14538	-0.198
14537	0.308
14536	1.087
14535	0.282
14534	-0.464
14533	-0.769
14532	0.152
14531	0.546
14539	-0.224
14530	-0.073
14521	0.302
14520	1.511
14523	-0.368
14522	0.915
14525	-0.632
14524	0.336
14527	-0.459
14526	-1.065
14529	-0.294
14528	-0.188
14512	0.184
14511	0.139
14510	0.076
14516	0.28
14515	0.101
14514	0.098
14513	0.309
14519	0.456
14518	0.064
14517	0.092
18308	1.552
18309	-1.778
18305	-1.128
18306	-0.507
18307	0.89
18301	-1.191
18300	0.018
18303	-0.233
18302	-0.475
15710	-0.065
15711	-1.535
15714	0.644
15715	-0.129
15713	0.144
15718	1.815
15719	0.438
15716	0.142
15717	0.486
15700	0.651
15701	-0.017
15702	0.345
15703	-0.064
15704	1.682
15705	1.741
15706	1.082
15707	1.176
15708	0.184
15709	-0.43
14590	0.493
14591	0.207
14592	-0.642
14593	0.167
14594	0.239
14595	1.262
14596	0.164
14598	0.585
14597	0.449
14599	-0.215667
18369	-0.696
17784	-0.701
18368	0.303
17783	-3.776
18367	0.345
17786	-1.091
18366	1.156
17785	-0.957
18365	-0.143
17780	1.026
18364	0.098
18363	0.509
17782	-0.581
15629	0.556
18362	-0.935
17781	-1.373
15628	0.723
18361	-1.798
15627	-1.007
18360	-0.103
15626	1.675
15625	-0.207
15624	-0.824
15623	0.277
15622	0.837
15620	0.726
17787	0.34
17788	1.304
17789	0.453
18356	0.062
17797	0.712
18355	-0.064
17796	0.251
18358	-0.866
17795	1.153
18357	0.084
17794	1.104
18352	-0.298
17793	-0.108
18351	0.339
17792	0.176
15639	-0.527
18354	-0.517
17791	-0.251
18353	-0.96
17790	0.982
15636	-0.122
15635	-0.972
15638	0.148
15637	-0.948
15632	0.019
15631	-0.585
15634	-0.533
15633	-0.253
15630	0.446
18359	-1.26
17798	1.412
17799	1.308
18387	2.248
15609	-1.852
18386	0.228
15608	0.215
18385	1.049
18384	0.969
15606	-1.11
18389	-0.972
18388	0.245
15601	0.206
15600	0.939
18383	1.558
15605	-0.616
18382	0.148
15604	-0.537
18381	1.283
15603	0.467
18380	0.355
15602	-0.799
18374	-0.391
15618	-0.745
18373	-0.209
15617	-0.442
18376	-0.587
18375	0.329
15619	1.137
18377	0.66
18379	-2.12
15610	-0.609
15612	1.429
15611	-0.478
18370	1.025
15614	-0.146
15613	0.206
18372	-0.111
15616	-0.098
18371	1.327
15615	-2.891
15668	0.061
15669	0.237
15666	-0.664
16798	0.423
15667	-0.494
16797	-0.585
15664	0.441
15665	-0.245
16799	-0.788
18324	-0.433
18325	0.321
17740	-0.122
18322	-0.861
17741	-0.848
18323	0.538
17742	-4.342
18320	0.165
18321	0.034
17748	0.144
17747	-0.712
17749	0.675
18329	-0.06
17744	0.497
18328	-0.477
17743	0.349
18327	-0.568
17746	1.991
18326	-0.194
17745	1.59
15663	-0.847
16793	0.207
15662	-0.133
16794	0.578
15661	0.238
16795	-5.451
15660	1.232
16796	-0.01
16790	-0.23
16791	0.881
16792	-0.468
15679	-1.193
15675	-0.49
15676	-0.757
15677	-0.856
15678	-1.228
18311	-0.335
17752	-2.179
18312	-8.902
17753	0.712
18313	-0.359
17750	-0.643
18314	-0.63
17751	-1.464
18310	-3.274
18319	0.344
17759	0.298
17758	0.199
18316	-0.825
17757	1.68
18315	-0.246
18318	-0.131
18317	-0.806
17754	-0.272
15672	-0.347
15671	-0.256
15674	-1.39
15673	-0.908
15670	0.314
15644	-0.749
16776	0.642
15645	0.026
16775	0.368
15642	-0.978
16778	0.688
15643	0.182
16777	0.375
15648	0.177
15649	1.615
16779	0.661
15646	-0.115
15647	0.202
18343	0.121
18340	0.379
18341	-0.28
17760	0.881
18346	-0.616
17761	1.302
18347	-0.595
17762	0.91
18344	0.388
17763	1.222
17766	0.719
18349	-1.684
17768	-1.246
18348	0.104
17769	0.693
15641	0.312
16771	0.365
15640	0.419
16772	0.871
16773	0.732
16774	1.096
15653	-0.221
16789	-0.91
15654	0.776
16788	-3.817
15655	0.454
16787	-1.256
15656	1.19
16786	-0.838
15658	0.115
15659	0.329
17770	0.146
18330	-2.434
17771	-0.319
18331	-1.915
18333	-0.299
17774	0.002
18334	1.207
17775	1.076
18335	-0.134
17772	0.233
18336	1.162
17773	0.053
18338	0.222
17779	-0.797
18337	0.791
17778	1.289
17777	0.067
18339	-0.565
17776	1.132
16780	-0.124
16781	0.052
15650	0.008
16784	-0.073
16785	0.557
15652	0.847
16782	2.282
15651	0.702
16783	2.631
16752	-1.143
16751	-1.252
16750	-0.45
17709	0.919
17707	0.352
17708	-0.009
17705	0.338
17706	2.755
17703	0.473
17704	0.627
17701	0.756
17702	1.428
17700	1.543
14616	0.879
14617	1.214
14618	0.143
14619	-0.255
16759	2.183
14610	0.767
16757	-0.994
14611	1.952
16758	0.113
14612	0.086
16755	0.783
14613	-0.277
16756	-1.5
14614	1.394
16753	-0.36
14615	-0.3
16754	0.762
16761	0.225
16760	-0.167
16763	-2.514
16762	-0.391
17718	-0.619
17719	0.853
17714	-0.725
17715	-2.057
17716	0.336
17717	-4.174
17710	0.314
17711	0.444
17712	-0.456
17713	-0.64
14629	-0.131
14627	1.24
14628	0.657
14621	-0.108
16768	-2.654
14622	0.475
14620	-0.032
14625	-0.269
16764	-2.389
14626	0.779
16765	-1.264
14623	0.333
16766	-1.295
14624	-1.05
16767	-0.653
17729	-0.177
15680	0.119
15681	0.544
15682	-0.113
16730	0.309
15683	-0.139
15684	-0.028
15685	0.984
17723	0.387
17724	-5.225
17721	0.561
17722	0.322
17727	-0.295
17728	-0.837
17725	-0.05
17726	0.212
16739	0.552
17720	0.565
15687	0.559
16733	1.445
15686	1.312
15689	-1.738
15688	0.699
16732	-0.443
16737	1.337
16738	-1.022
16735	-0.292
15691	-5.051
15692	0.95
15695	-0.513
15693	-0.218
16741	-0.263
15694	0.01
16740	-6.058
17732	-3.26
17733	-0.596
17734	-0.835
17735	0.571
17736	0.348
17737	-0.933
17738	-0.412
17739	-0.803
14609	0.077
14607	-0.061
14608	0.544
17731	0.066
14605	0.127
17730	-0.251
14606	0.427
14603	0.49
15699	0.152
16743	-0.033
15698	-0.152
14601	-0.1135
15697	-0.79
14602	0.335
16745	-2.161
14600	0.027
16747	-0.461
16748	-1.03
16749	-0.057
16716	0.121
16715	0.996
16714	1.412
16713	1.693
16712	2.294
16711	1.112
16710	4.864
16719	-0.79
16718	-0.048
16717	-1.465
18393	0.057
16725	0.311
18394	0.9255
16724	0.945
18391	-0.894
16727	-0.413
18392	-0.521
16726	-0.217
16721	0.914
18390	-0.357
16720	-0.317
16722	0.14
18399	-0.138
18397	0.541
16729	-0.029
18398	0.402
16728	0.141
18395	-0.499
18396	1.02
16701	1.108
16700	0.931
16703	1.446
16702	0.801
16705	0.178
16704	0.83
16707	0.405
16706	0.981
16709	1.224
16708	1.094
14990	1.041
14991	-0.782
14992	-0.495
14880	1.112
14881	-0.087
14882	-0.879
14998	-1.848
14884	0.673
14997	-0.893
14883	-0.184
14886	0.149
14999	-0.527
14885	-1.192
14994	-0.518
14888	-1.243
14993	-0.358
14887	-2.083
14996	0.19
14995	-0.736
14889	-0.523
16200	0.573
16201	0.145
16202	-0.025
14870	0.333
14871	0.375
14875	0.962
16208	-0.349
14874	0.578
16207	-0.759
14873	0.867
14872	0.609
16209	0.486
14879	0.076
14878	-0.383
16203	-0.281
14877	0.352
16206	0.101
14876	0.665
16205	-0.085
14892	0.526
14893	0.079
14890	-0.311
14891	1.2
14899	-0.596
14898	0.353
14897	0.813
14895	0.802
14894	-0.049
16235	0.224
16234	-0.145
16233	0.959
16232	0.424
16231	-0.163
16239	-0.291
16236	-0.165
16237	-0.848
16244	-1.145
16243	-0.667
16245	-0.69
16240	0.009
16242	0.596
16241	0.407
16247	-1.384
16248	-1.123
16249	-0.364
16213	0.058
16212	-0.847
16211	0.217
16210	0.452
16217	-1.336
16214	1.695
16215	-0.159
16218	-1.841
16219	-1.527
16220	0.63
16222	0.495
16221	0.484
16224	-0.536
16223	0.045
16225	-0.072
16227	-1.937
16229	-2.08
15520	-0.802
18229	1.246
17886	4.512
18228	0.971
17889	-0.425
18227	1.085
17888	0.71
18221	-0.191
18222	-0.283
17880	1.083
15529	0.743
18220	-1.186
17881	-0.232
18225	1.653
17882	-0.419
18226	0.94
17883	0.52
18223	-0.479
17884	0.893
18224	1.561
17885	-0.429
15523	0.207
15524	-0.21
15521	0.693
15522	0.128
15527	1.555
15528	-0.449
15525	0.822
15526	1.614
15531	-1.255
15530	-1.697
18217	0.638
18216	0.178
17899	0.358
18219	-0.747
17898	0.931
18218	-1.064
17897	1.44
17891	-0.714
17892	-0.019
18210	1.186
18211	-0.906
17890	0.346
18212	0.285
17895	-0.051
18213	-0.067
17896	-0.433
18214	-0.148
17893	0.154
18215	0.338
17894	-0.439
15532	0.239
15533	-0.261
15534	0.548
15535	-1.343
15536	1.131
15537	-0.293
15539	1.201
15542	-0.84
15541	-1.241
15540	-0.218
17869	-0.063
17868	0.866
18209	3.167
18208	2.857
17865	0.888
17864	0.917
17867	0.893
18205	-0.155
17866	-1.304
18203	-1.314
17860	-0.716
18204	-0.076
17861	-1.039
18201	-1.13
17862	0.333
18202	1.007
17863	1.025
18200	-0.898
15549	0.965
15547	-0.479
15548	0.732
15546	-0.222
15543	0.717
15544	1.004
15551	0.952
15550	0.074
15553	0.298
15552	0.991
17878	-0.2
17877	-0.404
17876	-0.132
17875	0.222
17873	0.68
17874	0.806
17871	-0.526
17872	-0.04
17870	0.031
15558	0.967
15559	1.116
15554	-0.092
15555	0.917
15556	1.608
15557	1.211
18262	-0.258
18261	-0.395
18260	0.084
18266	1.445
18265	-1.044
18264	0.009
18263	-0.686
18269	1.475
18268	0.962
18267	0.742
18251	0.809
18250	-0.53
18253	-0.542
18252	-0.322
18255	-0.947
18257	1.149
18256	0.681
18259	0.72
18258	0.292
18249	0.279
18240	-1.371
15506	-0.595
15505	-0.371
17193	-1.738
15504	0.338
17194	-0.293
15503	-0.682
17195	-1.151
15502	1.525
15501	0.584
15500	-0.011
17190	1.172
17191	-1.629
18248	-0.498
18247	-0.134
18246	-0.951
18245	-0.29
18244	0.019
17196	0.05
18243	0.385
15509	-0.955
17197	-1.291
18242	-0.457
15508	0.861
17198	0.196
18241	-0.005
15507	-0.993
17199	-0.822
18238	0.709
18239	-0.419
15515	0.262
15514	0.058
17184	-0.813
15517	-4.544
17181	-0.941
15516	-0.401
17182	-1
15511	-1.331
15510	-0.561
17180	-0.359
15513	-1.399
14900	-0.755
15512	-0.886
14901	-0.953
18235	-0.152
14902	-0.732
18234	0.327
14903	-0.383
18237	-0.138
14904	1.668
17189	-0.272
18236	-1.343
14905	1.46
18231	0.816
15519	-2.004
14906	0.144
17187	-1.099
18230	-0.92
15518	-0.655
14907	1.265
17188	-1.357
18233	0.748
14908	0.019
17185	-1.467
18232	0.257
14909	-0.245
17186	-0.759
14918	-1.153
17177	1.937
14917	-1.36
17176	0.032
17175	0.269
14919	-0.991
17174	0.002
14914	-0.886
14913	0.615
14916	-0.9
17179	-0.053
14915	-0.933
17178	0.625
14910	0.091
14912	0.046
14911	0.595
17173	0.312
17172	0.653
17171	-0.637
17170	0.174
17809	-0.722
16285	-0.094
17808	0.124
16286	-0.257
17807	0.089
16283	0.266
17806	0.91
16284	0.841
16289	-0.246
16287	-1.282
16288	-0.491
17801	0.2
17800	1.066
17805	-0.158
16281	-0.388
17804	-1.284
17803	0.36
17802	1.436
16280	1.284
18298	0.167
17164	0.515
18299	-0.176
17163	-0.45
18296	0.347
14929	-2.513
17166	-1.734
18297	-0.169
14928	-1.983
17165	0.295
14927	-1.822
17168	-0.821
14926	0.363
17167	-1.854
14925	0.034
14924	-0.278
17169	0.951
18290	-0.33
14923	0.238
18291	0.452
14922	-0.577
14921	-1.139
14920	0.138
18294	0.594
17160	0.688
18295	2.229
18292	-0.341
17162	3.659
18293	-1.472
17161	-0.368
17818	0.371
16272	0.081
17817	1.653
16273	-4.009
16274	-0.027
17819	0.539
16275	-2.072
16276	-1.638
16277	-1.304
16278	-1.892
16279	-0.236
17810	0.204
17812	0.001
17811	0.463
17814	0.06
17813	-0.146
16270	-0.321
17815	0.595
16271	0.06
18289	0.613
14936	1.776
17159	0.203
14935	0.765
17158	0.82
14938	0.123
17157	0.636
14937	1.19
17156	0.144
18285	0.194
17155	0.855
18286	-0.537
14939	1.178
17154	0.119
18287	-0.33
17153	-0.347
18288	0.313
18281	-0.059
17151	-1.138
18282	-0.733
17150	0.511
18283	0.063
14930	0.27
18284	-0.143
14932	1.547
14931	-0.372
14934	0.135
18280	0.715
14933	0.171
16269	-0.148
16267	-0.284
16268	1.249
16265	0.54
16266	-0.314
16263	-0.402
16264	-0.596
16261	-0.419
16262	1.259
16260	-0.321
14949	0.226
17146	0.285
14948	-0.554
17145	-0.09
18278	-1.341
14947	0.92
17148	0.418
18279	-0.151
14946	0.28
17147	-1.243
18276	-0.193
17142	1.848
18277	0.159
17141	0.787
17144	1.558
17143	1.229
18272	1.24
14941	-1.293
18273	1.05
14940	-0.41
18270	1.354
18271	0.117
14945	0.216
16259	0.002
14944	1.557
16258	0.214
14943	-0.195
14942	0.382
16255	0.349
16256	-0.204
16257	0.228
16250	-0.293
16251	-3.994
16252	0.467
16253	0.673
17149	-0.944
15566	0.661
14953	-0.426
15565	0.403
14954	-1.489
15568	0.386
14955	-1.447
15567	0.805
14956	-1.088
15569	-0.141
14950	0.141
14951	-0.284
14952	0.258
17132	-0.665
17130	-0.448
17131	-0.09
17841	-1.888
14957	-0.784
17136	0.04
17840	-1.862
14959	-0.444
17134	-1.016
17135	-0.417
17845	-1.247
17842	-1.511
17139	-0.274
17843	-1.47
17848	-2.469
17849	-1.264
17846	-0.912
17847	-0.309
15560	0.261
15561	0.584
15562	-0.452
15563	0.485
15564	0.001
15579	0.086
14966	1.396
15578	0.806
14967	1.04
15577	-0.151
14964	1.093
15576	-1.273
14965	0.807
14962	-0.213
14963	0.772
14960	1.106
14961	-0.032
17120	0.736
17121	-0.127
17122	0.096
17850	-0.27
17123	-1.286
17124	-0.327
17852	0.096
14968	-0.2
17851	-0.184
14969	0.452
17126	0.575
17853	-0.469
17128	-0.209
17854	0.842
17855	0.392
17856	0.639
17129	-1.135
17858	-0.363
17859	-0.67
15570	0.378
15571	0.348
15574	0.103
15575	0.185
15572	0.518
15573	0.47
14971	0.407
14972	-0.086
14973	1.051
14974	1.133
15588	-0.153
14975	2.068
15587	-2.081
14976	0.968
14977	0.219
15589	-0.138
14978	0.966
14979	1.591
17114	0.096
17115	0.343
17112	0.028
17113	0.621
17110	0.664
17111	1.459
17826	-0.615
17827	0.788
17824	-1.457
17825	-1.475
17822	-0.248
17119	-1.271
17823	-0.618
17118	1.331
17117	-0.348
17821	0.745
17116	0.578
15583	1.139
15584	0.675
15585	0.62
15586	-1.279
15580	-2.213
17828	0.241
15581	0.283
14970	0.427
17829	0.187
15582	1.313
14984	0.778
14985	1.572
14982	-1.313
14983	0.366
14988	-2.129
14989	1.665
15599	-0.554
14986	0.673
15598	0.153
14987	-0.261
17101	0.606
17102	-0.25
17830	-0.368
17103	-1.127
17104	-0.05
17100	0.458
17835	0.849
16291	-0.33
17836	0.424
16290	-0.003
17109	0.968
17837	-1.137
16293	0.136
17838	-0.726
16292	0.23
17106	-0.473
17832	0.869
17105	0.635
17833	-0.187
17108	-0.322
17834	0.785
17107	-0.253
15596	-1.245
16299	0.873
15597	-0.429
16298	0.99
15594	-0.171
15595	-0.023
17839	-1.39
15592	-0.138
14981	-0.707
16295	0.042
15593	0.321
14980	0.102
16294	0.206
15590	0.971
16297	-0.145
16296	0.098
14780	0.843
14781	-1.077
14782	0.291
14783	-0.789
14789	0.376
14788	0.256
14785	0.046
14787	-0.134
14786	0.969
14771	0.258
14772	0.938
14770	-0.946
14779	0.797
14778	0.635
14777	0.502
14776	0.347
14775	0.666
14774	0.346
14773	0.187
14760	-0.018
14761	-0.452
14763	-1.193
14762	-0.411
14765	0.414
14764	0.899
14767	-0.063
14766	0.964
14769	1.81
14768	-0.367
14750	-0.763
14753	-1.158
14751	-0.864
14758	-0.402
14757	0.066
14756	-0.111
14755	-0.727
14759	-0.051
16101	0.806
16100	-0.025
16103	-0.138
16102	0.296
16104	0.046
16105	1.044
16106	-0.26
16109	-0.276
16113	0.612
16111	-0.33
16110	-2.461
16119	0.858
16117	1.975
16118	1.694
16115	1.635
16116	1.486
14790	-0.108
16123	0.393
16122	2.613
16125	1.022
16124	0.463
14794	-0.621
14793	0.245
14792	1.153
16121	-0.382
14791	-0.246
16120	-1.122
14797	0.814
14798	0.548
14795	0.401
14796	0.244
16126	-0.397
16127	-0.369
14799	-0.173
16128	-0.194
16129	-0.483
17989	-1.307
17986	-1.585
17985	0.031
17987	-2.094
15421	-0.679
15420	-0.428
15428	0.184
15426	0.856
15427	0.336
15424	1.528
15425	0.815
15422	-1.009
15423	-0.392
17981	-0.07
17982	-0.26
17983	-0.877
17984	-1.72
17999	-0.016
17998	-0.276
17997	0.943
17996	0.308
15430	-2.243
15432	-7.789
15437	-1.03
15438	-0.37
15439	-0.241
15433	-1.423
15434	-1.834
15435	-0.532
15436	-0.924
17994	0.992
17995	-0.27
17992	-0.142
17993	-0.413
17990	-0.31
17991	-1.424
18109	0.353
18108	-0.528
18107	-0.043
18106	0.555
15402	1.23
15403	-0.041
15400	0.772
15401	1.1
15407	0.395
15404	1.335
15405	1.421
18100	0.485
18101	-1.393
15408	1.126
15409	-0.978
18104	0.409
18105	-0.117
18102	0.12
18103	-0.148
15410	-0.196
15411	-0.035
15412	-0.143
15413	-2.289
15414	0.77
15415	0.462
15416	-0.703
15417	-1.549
15418	-0.152
15419	0.235
18128	0.242
18129	-0.175
18127	0.211
17079	1.544
18126	0.216
18125	0.1
18124	0.271
17075	2.339
18122	-0.454
17076	0.438
18121	-0.668
18120	-0.411
17078	0.546
17071	0.06
17072	0.117
17073	-1.261
17074	-0.062
17070	-0.354
18118	0.297
18119	-0.54
18114	-0.572
18113	-0.813
18116	-1.181
18115	-5.648
18110	-1.119
17066	-0.494
17067	1.413
18112	-1.464
17064	-0.638
17062	-0.611
17063	0.438
17060	-0.045
17061	0.276
18145	0.215
17097	1.513
18144	-5.328
17098	1.059
18143	-2.484
17099	0.507
18142	-0.453
18149	0.058
18148	1.034
18147	0.651
18146	0.58
17090	0.35
17091	-0.242
18141	-0.146
17093	-0.733
18140	0.305
17094	0.158
17095	-0.186
17096	-0.083
18139	0.389
18132	-0.08
17088	0.343
18131	-2.596
17089	0.977
17086	0.451
18133	-1.077
17087	0.483
18136	1.172
18135	-0.409
18138	0.226
18137	-0.126
17080	0.064
17084	-1.058
17085	0.446
18130	-0.321
17082	-0.091
17083	-0.059
17030	0.424
18161	-0.112
16957	0.387
18162	0.802
16956	-0.585
